State,Parameters,Month,count,Year
Dadra & Nagar Haveli,Respiratory Mortality,January,0.0,2020.0
Dadra & Nagar Haveli,Respiratory Mortality,January,7.0,2020.0
Daman & Diu,Other Respiratory Illness Cases,January,3.0,2020.0
Daman & Diu,Asthma Cases,January,0.0,2020.0
Daman & Diu,Respiratory Hospitalizations,January,120.0,2020.0
Daman & Diu,Asthma/COPD Cases,January,60.0,2020.0
Daman & Diu,Respiratory Mortality,January,0.0,2020.0
Daman & Diu,Respiratory Mortality,January,0.0,2020.0
Delhi,Other Respiratory Illness Cases,January,1852.0,2020.0
Delhi,Asthma Cases,January,646.0,2020.0
Delhi,Respiratory Hospitalizations,January,1048.0,2020.0
Delhi,Asthma/COPD Cases,January,2557.0,2020.0
Delhi,Respiratory Mortality,January,18.0,2020.0
Delhi,Respiratory Mortality,January,155.0,2020.0
Goa,Other Respiratory Illness Cases,January,56.0,2020.0
Goa,Asthma Cases,January,21.0,2020.0
Goa,Respiratory Hospitalizations,January,121.0,2020.0
Goa,Asthma/COPD Cases,January,401.0,2020.0
Goa,Respiratory Mortality,January,0.0,2020.0
Goa,Respiratory Mortality,January,10.0,2020.0
Gujarat,Other Respiratory Illness Cases,January,722.0,2020.0
Gujarat,Asthma Cases,January,515.0,2020.0
Gujarat,Respiratory Hospitalizations,January,1990.0,2020.0
Gujarat,Asthma/COPD Cases,January,5690.0,2020.0
Gujarat,Respiratory Mortality,January,14.0,2020.0
Gujarat,Respiratory Mortality,January,550.0,2020.0
Haryana,Other Respiratory Illness Cases,January,436.0,2020.0
Haryana,Asthma Cases,January,259.0,2020.0
Haryana,Respiratory Hospitalizations,January,909.0,2020.0
Haryana,Asthma/COPD Cases,January,1452.0,2020.0
Haryana,Respiratory Mortality,January,14.0,2020.0
Haryana,Respiratory Mortality,January,267.0,2020.0
Himachal Pradesh,Other Respiratory Illness Cases,January,284.0,2020.0
Himachal Pradesh,Asthma Cases,January,10.0,2020.0
Himachal Pradesh,Respiratory Hospitalizations,January,187.0,2020.0
Himachal Pradesh,Asthma/COPD Cases,January,1984.0,2020.0
Himachal Pradesh,Respiratory Mortality,January,2.0,2020.0
Himachal Pradesh,Respiratory Mortality,January,63.0,2020.0
Jammu & Kashmir,Other Respiratory Illness Cases,January,585.0,2020.0
Jammu & Kashmir,Asthma Cases,January,300.0,2020.0
Jammu & Kashmir,Respiratory Hospitalizations,January,1761.0,2020.0
Jammu & Kashmir,Asthma/COPD Cases,January,2781.0,2020.0
Jammu & Kashmir,Respiratory Mortality,January,5.0,2020.0
Jammu & Kashmir,Respiratory Mortality,January,13.0,2020.0
Jharkhand,Other Respiratory Illness Cases,January,80.0,2020.0
Jharkhand,Asthma Cases,January,38.0,2020.0
Jharkhand,Respiratory Hospitalizations,January,274.0,2020.0
Jharkhand,Asthma/COPD Cases,January,447.0,2020.0
Jharkhand,Respiratory Mortality,January,7.0,2020.0
Jharkhand,Respiratory Mortality,January,47.0,2020.0
Karnataka,Other Respiratory Illness Cases,January,2595.0,2020.0
Karnataka,Asthma Cases,January,1722.0,2020.0
Karnataka,Respiratory Hospitalizations,January,4472.0,2020.0
Karnataka,Asthma/COPD Cases,January,13389.0,2020.0
Karnataka,Respiratory Mortality,January,5.0,2020.0
Karnataka,Respiratory Mortality,January,757.0,2020.0
Kerala,Other Respiratory Illness Cases,January,1076.0,2020.0
Kerala,Asthma Cases,January,1117.0,2020.0
Kerala,Respiratory Hospitalizations,January,4100.0,2020.0
Kerala,Asthma/COPD Cases,January,7852.0,2020.0
Kerala,Respiratory Mortality,January,2.0,2020.0
Kerala,Respiratory Mortality,January,111.0,2020.0
Lakshadweep,Other Respiratory Illness Cases,January,4.0,2020.0
Lakshadweep,Asthma Cases,January,2.0,2020.0
Lakshadweep,Respiratory Hospitalizations,January,3.0,2020.0
Lakshadweep,Asthma/COPD Cases,January,26.0,2020.0
Lakshadweep,Respiratory Mortality,January,0.0,2020.0
Lakshadweep,Respiratory Mortality,January,3.0,2020.0
Madhya Pradesh,Other Respiratory Illness Cases,January,4321.0,2020.0
Madhya Pradesh,Asthma Cases,January,313.0,2020.0
Madhya Pradesh,Respiratory Hospitalizations,January,3316.0,2020.0
Madhya Pradesh,Asthma/COPD Cases,January,5694.0,2020.0
Madhya Pradesh,Respiratory Mortality,January,32.0,2020.0
Madhya Pradesh,Respiratory Mortality,January,417.0,2020.0
Maharashtra,Other Respiratory Illness Cases,January,1494.0,2020.0
Maharashtra,Asthma Cases,January,541.0,2020.0
Maharashtra,Respiratory Hospitalizations,January,1352.0,2020.0
Maharashtra,Asthma/COPD Cases,January,5216.0,2020.0
Maharashtra,Respiratory Mortality,January,13.0,2020.0
Maharashtra,Respiratory Mortality,January,1065.0,2020.0
Manipur,Other Respiratory Illness Cases,January,63.0,2020.0
Manipur,Asthma Cases,January,5.0,2020.0
Manipur,Respiratory Hospitalizations,January,148.0,2020.0
Manipur,Asthma/COPD Cases,January,41.0,2020.0
Manipur,Respiratory Mortality,January,1.0,2020.0
Manipur,Respiratory Mortality,January,5.0,2020.0
Meghalaya,Other Respiratory Illness Cases,January,176.0,2020.0
Meghalaya,Asthma Cases,January,33.0,2020.0
Meghalaya,Respiratory Hospitalizations,January,453.0,2020.0
Meghalaya,Asthma/COPD Cases,January,465.0,2020.0
Meghalaya,Respiratory Mortality,January,3.0,2020.0
Meghalaya,Respiratory Mortality,January,37.0,2020.0
Mizoram,Other Respiratory Illness Cases,January,77.0,2020.0
Mizoram,Asthma Cases,January,21.0,2020.0
Mizoram,Respiratory Hospitalizations,January,174.0,2020.0
Mizoram,Asthma/COPD Cases,January,488.0,2020.0
Mizoram,Respiratory Mortality,January,1.0,2020.0
Mizoram,Respiratory Mortality,January,23.0,2020.0
Nagaland,Other Respiratory Illness Cases,January,11.0,2020.0
Nagaland,Asthma Cases,January,1.0,2020.0
Nagaland,Respiratory Hospitalizations,January,72.0,2020.0
Nagaland,Asthma/COPD Cases,January,54.0,2020.0
Nagaland,Respiratory Mortality,January,0.0,2020.0
Nagaland,Respiratory Mortality,January,6.0,2020.0
Odisha,Other Respiratory Illness Cases,January,2029.0,2020.0
Odisha,Asthma Cases,January,1091.0,2020.0
Odisha,Respiratory Hospitalizations,January,3011.0,2020.0
Odisha,Asthma/COPD Cases,January,5674.0,2020.0
Odisha,Respiratory Mortality,January,11.0,2020.0
Odisha,Respiratory Mortality,January,155.0,2020.0
Puducherry,Other Respiratory Illness Cases,January,46.0,2020.0
Puducherry,Asthma Cases,January,171.0,2020.0
Puducherry,Respiratory Hospitalizations,January,1088.0,2020.0
Puducherry,Asthma/COPD Cases,January,389.0,2020.0
Puducherry,Respiratory Mortality,January,0.0,2020.0
Puducherry,Respiratory Mortality,January,3.0,2020.0
Punjab,Other Respiratory Illness Cases,January,690.0,2020.0
Punjab,Asthma Cases,January,799.0,2020.0
Punjab,Respiratory Hospitalizations,January,300.0,2020.0
Punjab,Asthma/COPD Cases,January,1086.0,2020.0
Punjab,Respiratory Mortality,January,3.0,2020.0
Punjab,Respiratory Mortality,January,194.0,2020.0
Rajasthan,Other Respiratory Illness Cases,January,8277.0,2020.0
Rajasthan,Asthma Cases,January,2281.0,2020.0
Rajasthan,Respiratory Hospitalizations,January,3204.0,2020.0
Rajasthan,Asthma/COPD Cases,January,14447.0,2020.0
Rajasthan,Respiratory Mortality,January,21.0,2020.0
Rajasthan,Respiratory Mortality,January,387.0,2020.0
Sikkim,Other Respiratory Illness Cases,January,10.0,2020.0
Sikkim,Asthma Cases,January,0.0,2020.0
Sikkim,Respiratory Hospitalizations,January,40.0,2020.0
Sikkim,Asthma/COPD Cases,January,111.0,2020.0
Sikkim,Respiratory Mortality,January,0.0,2020.0
Sikkim,Respiratory Mortality,January,10.0,2020.0
Tamil Nadu,Other Respiratory Illness Cases,January,299.0,2020.0
Tamil Nadu,Asthma Cases,January,141.0,2020.0
Tamil Nadu,Respiratory Hospitalizations,January,55525.0,2020.0
Tamil Nadu,Asthma/COPD Cases,January,4507.0,2020.0
Tamil Nadu,Respiratory Mortality,January,9.0,2020.0
Tamil Nadu,Respiratory Mortality,January,382.0,2020.0
Telangana,Other Respiratory Illness Cases,January,339.0,2020.0
Telangana,Asthma Cases,January,262.0,2020.0
Telangana,Respiratory Hospitalizations,January,602.0,2020.0
Telangana,Asthma/COPD Cases,January,1584.0,2020.0
Telangana,Respiratory Mortality,January,25.0,2020.0
Telangana,Respiratory Mortality,January,72.0,2020.0
Tripura,Other Respiratory Illness Cases,January,150.0,2020.0
Tripura,Asthma Cases,January,31.0,2020.0
Tripura,Respiratory Hospitalizations,January,224.0,2020.0
Tripura,Asthma/COPD Cases,January,1229.0,2020.0
Tripura,Respiratory Mortality,January,0.0,2020.0
Tripura,Respiratory Mortality,January,56.0,2020.0
Uttar Pradesh,Other Respiratory Illness Cases,January,11558.0,2020.0
Uttar Pradesh,Asthma Cases,January,3021.0,2020.0
Uttar Pradesh,Respiratory Hospitalizations,January,4084.0,2020.0
Uttar Pradesh,Asthma/COPD Cases,January,18261.0,2020.0
Uttar Pradesh,Respiratory Mortality,January,23.0,2020.0
Uttar Pradesh,Respiratory Mortality,January,274.0,2020.0
Uttarakhand,Other Respiratory Illness Cases,January,169.0,2020.0
Uttarakhand,Asthma Cases,January,114.0,2020.0
Uttarakhand,Respiratory Hospitalizations,January,203.0,2020.0
Uttarakhand,Asthma/COPD Cases,January,488.0,2020.0
Uttarakhand,Respiratory Mortality,January,2.0,2020.0
Uttarakhand,Respiratory Mortality,January,24.0,2020.0
West Bengal,Other Respiratory Illness Cases,January,1114.0,2020.0
West Bengal,Asthma Cases,January,389.0,2020.0
West Bengal,Respiratory Hospitalizations,January,3574.0,2020.0
West Bengal,Asthma/COPD Cases,January,13160.0,2020.0
West Bengal,Respiratory Mortality,January,27.0,2020.0
West Bengal,Respiratory Mortality,January,1089.0,2020.0
A & N Islands,Other Respiratory Illness Cases,February,8.0,2020.0
A & N Islands,Asthma Cases,February,6.0,2020.0
A & N Islands,Respiratory Hospitalizations,February,22.0,2020.0
A & N Islands,Asthma/COPD Cases,February,164.0,2020.0
A & N Islands,Respiratory Mortality,February,0.0,2020.0
A & N Islands,Respiratory Mortality,February,2.0,2020.0
Andhra Pradesh,Other Respiratory Illness Cases,February,1572.0,2020.0
Andhra Pradesh,Asthma Cases,February,867.0,2020.0
Andhra Pradesh,Respiratory Hospitalizations,February,2048.0,2020.0
Andhra Pradesh,Asthma/COPD Cases,February,10367.0,2020.0
Andhra Pradesh,Respiratory Mortality,February,17.0,2020.0
Andhra Pradesh,Respiratory Mortality,February,303.0,2020.0
Arunachal Pradesh,Other Respiratory Illness Cases,February,16.0,2020.0
Arunachal Pradesh,Asthma Cases,February,3.0,2020.0
Arunachal Pradesh,Respiratory Hospitalizations,February,59.0,2020.0
Arunachal Pradesh,Asthma/COPD Cases,February,125.0,2020.0
Arunachal Pradesh,Respiratory Mortality,February,0.0,2020.0
Arunachal Pradesh,Respiratory Mortality,February,5.0,2020.0
Assam,Other Respiratory Illness Cases,February,804.0,2020.0
Assam,Asthma Cases,February,312.0,2020.0
Assam,Respiratory Hospitalizations,February,630.0,2020.0
Assam,Asthma/COPD Cases,February,2176.0,2020.0
Assam,Respiratory Mortality,February,6.0,2020.0
Assam,Respiratory Mortality,February,163.0,2020.0
Bihar,Other Respiratory Illness Cases,February,1333.0,2020.0
Bihar,Asthma Cases,February,375.0,2020.0
Bihar,Respiratory Hospitalizations,February,289.0,2020.0
Bihar,Asthma/COPD Cases,February,1119.0,2020.0
Bihar,Respiratory Mortality,February,5.0,2020.0
Bihar,Respiratory Mortality,February,8.0,2020.0
Chandigarh,Other Respiratory Illness Cases,February,490.0,2020.0
Chandigarh,Asthma Cases,February,278.0,2020.0
Chandigarh,Respiratory Hospitalizations,February,343.0,2020.0
Chandigarh,Asthma/COPD Cases,February,172.0,2020.0
Chandigarh,Respiratory Mortality,February,2.0,2020.0
Chandigarh,Respiratory Mortality,February,44.0,2020.0
Chhattisgarh,Other Respiratory Illness Cases,February,507.0,2020.0
Chhattisgarh,Asthma Cases,February,92.0,2020.0
Chhattisgarh,Respiratory Hospitalizations,February,851.0,2020.0
Chhattisgarh,Asthma/COPD Cases,February,1613.0,2020.0
Chhattisgarh,Respiratory Mortality,February,10.0,2020.0
Chhattisgarh,Respiratory Mortality,February,77.0,2020.0
Dadra & Nagar Haveli,Other Respiratory Illness Cases,February,1.0,2020.0
Dadra & Nagar Haveli,Asthma Cases,February,2.0,2020.0
Dadra & Nagar Haveli,Respiratory Hospitalizations,February,107.0,2020.0
Dadra & Nagar Haveli,Asthma/COPD Cases,February,54.0,2020.0
Dadra & Nagar Haveli,Respiratory Mortality,February,0.0,2020.0
Dadra & Nagar Haveli,Respiratory Mortality,February,8.0,2020.0
Daman & Diu,Other Respiratory Illness Cases,February,0.0,2020.0
Daman & Diu,Asthma Cases,February,1.0,2020.0
Daman & Diu,Respiratory Hospitalizations,February,123.0,2020.0
Daman & Diu,Asthma/COPD Cases,February,52.0,2020.0
Daman & Diu,Respiratory Mortality,February,0.0,2020.0
Daman & Diu,Respiratory Mortality,February,0.0,2020.0
Delhi,Other Respiratory Illness Cases,February,2924.0,2020.0
Delhi,Asthma Cases,February,1143.0,2020.0
Delhi,Respiratory Hospitalizations,February,1259.0,2020.0
Delhi,Asthma/COPD Cases,February,4146.0,2020.0
Delhi,Respiratory Mortality,February,11.0,2020.0
Delhi,Respiratory Mortality,February,301.0,2020.0
Goa,Other Respiratory Illness Cases,February,59.0,2020.0
Goa,Asthma Cases,February,30.0,2020.0
Goa,Respiratory Hospitalizations,February,171.0,2020.0
Goa,Asthma/COPD Cases,February,351.0,2020.0
Goa,Respiratory Mortality,February,0.0,2020.0
Goa,Respiratory Mortality,February,16.0,2020.0
Gujarat,Other Respiratory Illness Cases,February,762.0,2020.0
Gujarat,Asthma Cases,February,565.0,2020.0
Gujarat,Respiratory Hospitalizations,February,3634.0,2020.0
Gujarat,Asthma/COPD Cases,February,6045.0,2020.0
Gujarat,Respiratory Mortality,February,11.0,2020.0
Gujarat,Respiratory Mortality,February,488.0,2020.0
Haryana,Other Respiratory Illness Cases,February,436.0,2020.0
Haryana,Asthma Cases,February,204.0,2020.0
Haryana,Respiratory Hospitalizations,February,1504.0,2020.0
Haryana,Asthma/COPD Cases,February,1717.0,2020.0
Haryana,Respiratory Mortality,February,11.0,2020.0
Haryana,Respiratory Mortality,February,235.0,2020.0
Himachal Pradesh,Other Respiratory Illness Cases,February,271.0,2020.0
Himachal Pradesh,Asthma Cases,February,27.0,2020.0
Himachal Pradesh,Respiratory Hospitalizations,February,189.0,2020.0
Himachal Pradesh,Asthma/COPD Cases,February,2595.0,2020.0
Himachal Pradesh,Respiratory Mortality,February,0.0,2020.0
Himachal Pradesh,Respiratory Mortality,February,55.0,2020.0
Jammu & Kashmir,Other Respiratory Illness Cases,February,703.0,2020.0
Jammu & Kashmir,Asthma Cases,February,913.0,2020.0
Jammu & Kashmir,Respiratory Hospitalizations,February,1420.0,2020.0
Jammu & Kashmir,Asthma/COPD Cases,February,3845.0,2020.0
Jammu & Kashmir,Respiratory Mortality,February,1.0,2020.0
Jammu & Kashmir,Respiratory Mortality,February,25.0,2020.0
Jharkhand,Other Respiratory Illness Cases,February,215.0,2020.0
Jharkhand,Asthma Cases,February,59.0,2020.0
Jharkhand,Respiratory Hospitalizations,February,567.0,2020.0
Jharkhand,Asthma/COPD Cases,February,753.0,2020.0
Jharkhand,Respiratory Mortality,February,1.0,2020.0
Jharkhand,Respiratory Mortality,February,23.0,2020.0
Karnataka,Other Respiratory Illness Cases,February,3503.0,2020.0
Karnataka,Asthma Cases,February,2255.0,2020.0
Karnataka,Respiratory Hospitalizations,February,5689.0,2020.0
Karnataka,Asthma/COPD Cases,February,16625.0,2020.0
Karnataka,Respiratory Mortality,February,9.0,2020.0
Karnataka,Respiratory Mortality,February,690.0,2020.0
Kerala,Other Respiratory Illness Cases,February,1446.0,2020.0
Kerala,Asthma Cases,February,1266.0,2020.0
Kerala,Respiratory Hospitalizations,February,5379.0,2020.0
Kerala,Asthma/COPD Cases,February,8243.0,2020.0
Kerala,Respiratory Mortality,February,1.0,2020.0
Kerala,Respiratory Mortality,February,133.0,2020.0
Lakshadweep,Other Respiratory Illness Cases,February,5.0,2020.0
Lakshadweep,Asthma Cases,February,0.0,2020.0
Lakshadweep,Respiratory Hospitalizations,February,27.0,2020.0
Lakshadweep,Asthma/COPD Cases,February,46.0,2020.0
Lakshadweep,Respiratory Mortality,February,0.0,2020.0
Lakshadweep,Respiratory Mortality,February,1.0,2020.0
Madhya Pradesh,Other Respiratory Illness Cases,February,4799.0,2020.0
Madhya Pradesh,Asthma Cases,February,617.0,2020.0
Madhya Pradesh,Respiratory Hospitalizations,February,4636.0,2020.0
Madhya Pradesh,Asthma/COPD Cases,February,10793.0,2020.0
Madhya Pradesh,Respiratory Mortality,February,35.0,2020.0
Madhya Pradesh,Respiratory Mortality,February,375.0,2020.0
Maharashtra,Other Respiratory Illness Cases,February,1544.0,2020.0
Maharashtra,Asthma Cases,February,819.0,2020.0
Maharashtra,Respiratory Hospitalizations,February,1842.0,2020.0
Maharashtra,Asthma/COPD Cases,February,6319.0,2020.0
Maharashtra,Respiratory Mortality,February,23.0,2020.0
Maharashtra,Respiratory Mortality,February,1184.0,2020.0
Manipur,Other Respiratory Illness Cases,February,102.0,2020.0
Manipur,Asthma Cases,February,17.0,2020.0
Manipur,Respiratory Hospitalizations,February,107.0,2020.0
Manipur,Asthma/COPD Cases,February,55.0,2020.0
Manipur,Respiratory Mortality,February,0.0,2020.0
Manipur,Respiratory Mortality,February,9.0,2020.0
Meghalaya,Other Respiratory Illness Cases,February,133.0,2020.0
Meghalaya,Asthma Cases,February,51.0,2020.0
Meghalaya,Respiratory Hospitalizations,February,688.0,2020.0
Meghalaya,Asthma/COPD Cases,February,709.0,2020.0
Meghalaya,Respiratory Mortality,February,5.0,2020.0
Meghalaya,Respiratory Mortality,February,33.0,2020.0
Mizoram,Other Respiratory Illness Cases,February,123.0,2020.0
Mizoram,Asthma Cases,February,3.0,2020.0
Mizoram,Respiratory Hospitalizations,February,182.0,2020.0
Mizoram,Asthma/COPD Cases,February,315.0,2020.0
Mizoram,Respiratory Mortality,February,0.0,2020.0
Mizoram,Respiratory Mortality,February,20.0,2020.0
Nagaland,Other Respiratory Illness Cases,February,70.0,2020.0
Nagaland,Asthma Cases,February,6.0,2020.0
Nagaland,Respiratory Hospitalizations,February,151.0,2020.0
Nagaland,Asthma/COPD Cases,February,94.0,2020.0
Nagaland,Respiratory Mortality,February,0.0,2020.0
Nagaland,Respiratory Mortality,February,14.0,2020.0
Odisha,Other Respiratory Illness Cases,February,2128.0,2020.0
Odisha,Asthma Cases,February,1302.0,2020.0
Odisha,Respiratory Hospitalizations,February,3219.0,2020.0
Odisha,Asthma/COPD Cases,February,7160.0,2020.0
Odisha,Respiratory Mortality,February,20.0,2020.0
Odisha,Respiratory Mortality,February,183.0,2020.0
Puducherry,Other Respiratory Illness Cases,February,70.0,2020.0
Puducherry,Asthma Cases,February,249.0,2020.0
Puducherry,Respiratory Hospitalizations,February,321.0,2020.0
Puducherry,Asthma/COPD Cases,February,285.0,2020.0
Puducherry,Respiratory Mortality,February,0.0,2020.0
Puducherry,Respiratory Mortality,February,9.0,2020.0
Punjab,Other Respiratory Illness Cases,February,765.0,2020.0
Punjab,Asthma Cases,February,677.0,2020.0
Punjab,Respiratory Hospitalizations,February,487.0,2020.0
Punjab,Asthma/COPD Cases,February,1409.0,2020.0
Punjab,Respiratory Mortality,February,3.0,2020.0
Punjab,Respiratory Mortality,February,176.0,2020.0
Rajasthan,Other Respiratory Illness Cases,February,10769.0,2020.0
Rajasthan,Asthma Cases,February,2856.0,2020.0
Rajasthan,Respiratory Hospitalizations,February,3670.0,2020.0
Rajasthan,Asthma/COPD Cases,February,20044.0,2020.0
Rajasthan,Respiratory Mortality,February,43.0,2020.0
Rajasthan,Respiratory Mortality,February,447.0,2020.0
Sikkim,Other Respiratory Illness Cases,February,7.0,2020.0
Sikkim,Asthma Cases,February,0.0,2020.0
Sikkim,Respiratory Hospitalizations,February,39.0,2020.0
Sikkim,Asthma/COPD Cases,February,117.0,2020.0
Sikkim,Respiratory Mortality,February,0.0,2020.0
Sikkim,Respiratory Mortality,February,27.0,2020.0
Tamil Nadu,Other Respiratory Illness Cases,February,638.0,2020.0
Tamil Nadu,Asthma Cases,February,366.0,2020.0
Tamil Nadu,Respiratory Hospitalizations,February,68318.0,2020.0
Tamil Nadu,Asthma/COPD Cases,February,7746.0,2020.0
Tamil Nadu,Respiratory Mortality,February,4.0,2020.0
Tamil Nadu,Respiratory Mortality,February,353.0,2020.0
Telangana,Other Respiratory Illness Cases,February,394.0,2020.0
Telangana,Asthma Cases,February,567.0,2020.0
Telangana,Respiratory Hospitalizations,February,630.0,2020.0
Telangana,Asthma/COPD Cases,February,2329.0,2020.0
Telangana,Respiratory Mortality,February,2.0,2020.0
